id,user_id,doubt_id,created_at,activity_type,user_type
2147896,178512,249447,2020-01-03 16:26:26 UTC,accept,TA
2147898,15082,249484,2020-01-03 16:26:28 UTC,assign,TA
2147902,15082,249484,2020-01-03 16:26:35 UTC,reject,TA
2147903,15082,249484,2020-01-03 16:26:39 UTC,assign,TA
2147906,15082,249484,2020-01-03 16:27:02 UTC,reject,TA
2147908,15082,249484,2020-01-03 16:27:14 UTC,assign,TA
2147909,8709,249374,2020-01-03 16:27:15 UTC,review_resolution,TA
2147910,15082,249484,2020-01-03 16:27:19 UTC,reject,TA
2147913,120964,249891,2020-01-03 16:27:24 UTC,assign,TA
2147914,35759,249312,2020-01-03 16:27:24 UTC,assign,TA
2147916,120964,249891,2020-01-03 16:27:30 UTC,reject,TA
2147917,120964,249736,2020-01-03 16:27:32 UTC,assign,TA
2147918,50408,249890,2020-01-03 16:27:34 UTC,review_resolution,TA
2147919,120964,249736,2020-01-03 16:27:37 UTC,reject,TA
2147920,120964,249891,2020-01-03 16:27:38 UTC,assign,TA
2147922,64850,249846,2020-01-03 16:27:45 UTC,assign,TA
2147923,50408,249896,2020-01-03 16:27:47 UTC,assign,TA
2147924,64850,249846,2020-01-03 16:27:51 UTC,reject,TA
2147925,64850,249846,2020-01-03 16:27:52 UTC,assign,TA
2147926,50408,249896,2020-01-03 16:27:53 UTC,accept,TA
2147927,64850,249846,2020-01-03 16:27:55 UTC,reject,TA
2147928,64850,249846,2020-01-03 16:27:55 UTC,assign,TA
2147930,184640,249851,2020-01-03 16:28:18 UTC,review_resolution,TA
2147931,163412,249636,2020-01-03 16:28:19 UTC,review_resolution,TA
2147934,8709,249898,2020-01-03 16:28:22 UTC,assign,TA
2147936,163412,249484,2020-01-03 16:28:25 UTC,assign,TA
2147938,35759,249312,2020-01-03 16:28:26 UTC,assign,TA
2147941,35759,249312,2020-01-03 16:28:36 UTC,reject,TA
2147942,35759,249316,2020-01-03 16:28:36 UTC,assign,TA
2147944,175277,249411,2020-01-03 16:28:45 UTC,assign,TA
2147946,184640,249846,2020-01-03 16:29:10 UTC,assign,TA
2147947,35759,249316,2020-01-03 16:29:14 UTC,reject,TA
2147948,35759,249321,2020-01-03 16:29:15 UTC,assign,TA
2147952,8709,249898,2020-01-03 16:29:38 UTC,assign,TA
2147954,14491,249888,2020-01-03 16:30:12 UTC,review_resolution,TA
2147956,171176,249895,2020-01-03 16:30:12 UTC,review_resolution,TA
2147957,184640,249846,2020-01-03 16:30:15 UTC,assign,TA
2147958,343098,248448,2020-01-03 16:30:16 UTC,assign,TA
2147960,175277,249411,2020-01-03 16:30:19 UTC,assign,TA
2147967,8709,249898,2020-01-03 16:30:40 UTC,assign,TA
2147968,8709,249898,2020-01-03 16:30:47 UTC,accept,TA
2147969,8709,248328,2020-01-03 16:30:51 UTC,assign,TA
2147970,171176,249848,2020-01-03 16:30:55 UTC,review_resolution,TA
2147971,8709,248328,2020-01-03 16:30:58 UTC,accept,TA
2147972,23403,249880,2020-01-03 16:30:58 UTC,review_resolution,TA
2147973,8709,249902,2020-01-03 16:31:01 UTC,assign,TA
2147974,23403,249899,2020-01-03 16:31:02 UTC,assign,TA
2147975,8709,249902,2020-01-03 16:31:06 UTC,accept,TA
2147976,23403,249899,2020-01-03 16:31:11 UTC,accept,TA
2147977,171176,249474,2020-01-03 16:31:11 UTC,assign,TA
2147980,186431,248786,2020-01-03 16:31:15 UTC,assign,TA
2147981,35759,249321,2020-01-03 16:31:16 UTC,assign,TA
2147982,171176,249474,2020-01-03 16:31:16 UTC,reject,TA
2147983,171176,249474,2020-01-03 16:31:16 UTC,assign,TA
2147984,23403,249891,2020-01-03 16:31:17 UTC,assign,TA
2147986,343098,248448,2020-01-03 16:31:18 UTC,assign,TA
2147987,171176,249474,2020-01-03 16:31:19 UTC,reject,TA
2147989,171176,249474,2020-01-03 16:31:20 UTC,assign,TA
2147991,171176,249474,2020-01-03 16:31:23 UTC,reject,TA
2147992,171176,249474,2020-01-03 16:31:23 UTC,assign,TA
2147993,164611,249877,2020-01-03 16:31:24 UTC,review_resolution,TA
2147998,171176,249474,2020-01-03 16:31:39 UTC,accept,TA
2147999,164611,249884,2020-01-03 16:31:40 UTC,review_resolution,TA
2148000,186431,248786,2020-01-03 16:31:40 UTC,accept,TA
2148002,18976,249350,2020-01-03 16:31:48 UTC,assign,TA
2148006,164611,249736,2020-01-03 16:31:54 UTC,assign,TA
2148009,343098,248448,2020-01-03 16:31:55 UTC,accept,TA
2148011,175277,249901,2020-01-03 16:32:01 UTC,assign,TA
2148014,175277,249901,2020-01-03 16:32:05 UTC,reject,TA
2148015,175277,249411,2020-01-03 16:32:07 UTC,assign,TA
2148016,22200,249808,2020-01-03 16:32:08 UTC,assign,TA
2148017,23403,248803,2020-01-03 16:32:09 UTC,escalate,TA
2148018,175277,249411,2020-01-03 16:32:09 UTC,reject,TA
2148019,175277,249411,2020-01-03 16:32:11 UTC,assign,TA
2148021,175277,249411,2020-01-03 16:32:14 UTC,reject,TA
2148024,22200,249808,2020-01-03 16:32:25 UTC,accept,TA
2148026,175277,249411,2020-01-03 16:32:27 UTC,assign,TA
2148027,175277,249411,2020-01-03 16:32:29 UTC,reject,TA
2148028,175277,249411,2020-01-03 16:32:31 UTC,assign,TA
2148029,175277,249411,2020-01-03 16:32:33 UTC,reject,TA
2148030,343098,249901,2020-01-03 16:32:33 UTC,assign,TA
2148031,178512,249447,2020-01-03 16:32:35 UTC,review_resolution,TA
2148032,18976,249350,2020-01-03 16:32:37 UTC,accept,TA
2148033,178512,248879,2020-01-03 16:32:39 UTC,assign,TA
2148034,178512,248879,2020-01-03 16:32:42 UTC,reject,TA
2148035,178512,248891,2020-01-03 16:32:43 UTC,assign,TA
2148036,175277,249411,2020-01-03 16:32:43 UTC,assign,TA
2148037,175277,249411,2020-01-03 16:32:45 UTC,reject,TA
2148039,175277,249411,2020-01-03 16:32:46 UTC,assign,TA
2148040,178512,248891,2020-01-03 16:32:46 UTC,reject,TA
2148041,178512,249378,2020-01-03 16:32:47 UTC,assign,TA
2148042,175277,249411,2020-01-03 16:32:48 UTC,reject,TA
2148043,175277,249411,2020-01-03 16:32:49 UTC,assign,TA
2148044,178512,249378,2020-01-03 16:32:50 UTC,reject,TA
2148045,178512,248906,2020-01-03 16:32:50 UTC,assign,TA
2148046,175277,249411,2020-01-03 16:32:51 UTC,reject,TA
2148048,178512,248906,2020-01-03 16:32:53 UTC,reject,TA
2148049,178512,248911,2020-01-03 16:32:54 UTC,assign,TA
2148052,173141,249803,2020-01-03 16:32:58 UTC,review_resolution,TA
2148053,178512,248911,2020-01-03 16:32:59 UTC,reject,TA
2148055,178512,248914,2020-01-03 16:33:00 UTC,assign,TA
2148057,158146,249891,2020-01-03 16:33:05 UTC,assign,TA
2148060,178512,248914,2020-01-03 16:33:18 UTC,reject,TA
2148061,178512,248925,2020-01-03 16:33:18 UTC,assign,TA
2148063,177315,249484,2020-01-03 16:33:20 UTC,assign,TA
2148064,178512,248925,2020-01-03 16:33:24 UTC,reject,TA
2148065,178512,248927,2020-01-03 16:33:24 UTC,assign,TA
2148066,177315,249484,2020-01-03 16:33:28 UTC,reject,TA
2148068,177315,249892,2020-01-03 16:33:30 UTC,assign,TA
2148069,178512,248927,2020-01-03 16:33:31 UTC,reject,TA
2148070,178512,248929,2020-01-03 16:33:32 UTC,assign,TA
2148072,177315,249892,2020-01-03 16:33:36 UTC,reject,TA
2148073,158146,249891,2020-01-03 16:33:36 UTC,accept,TA
2148074,165790,248375,2020-01-03 16:33:55 UTC,assign,TA
2148076,33921,249846,2020-01-03 16:34:05 UTC,assign,TA
2148077,43738,249894,2020-01-03 16:34:05 UTC,pending_action_required,TA
2148078,178512,248929,2020-01-03 16:34:14 UTC,reject,TA
2148079,178512,248942,2020-01-03 16:34:15 UTC,assign,TA
2148080,120623,249617,2020-01-03 16:34:17 UTC,review_resolution,TA
2148081,178512,248942,2020-01-03 16:34:20 UTC,reject,TA
2148082,178512,248945,2020-01-03 16:34:21 UTC,assign,TA
2148083,178512,248945,2020-01-03 16:34:24 UTC,reject,TA
2148084,178512,248941,2020-01-03 16:34:24 UTC,assign,TA
2148085,171176,249848,2020-01-03 16:34:26 UTC,assign,TA
2148086,171176,249848,2020-01-03 16:34:29 UTC,accept,TA
2148087,46005,249454,2020-01-03 16:34:30 UTC,assign,TA
2148088,14491,249867,2020-01-03 16:34:32 UTC,assign,TA
2148089,178512,248941,2020-01-03 16:34:34 UTC,reject,TA
2148090,178512,249107,2020-01-03 16:34:34 UTC,assign,TA
2148091,43738,249279,2020-01-03 16:34:35 UTC,assign,TA
2148092,46005,249454,2020-01-03 16:34:37 UTC,reject,TA
2148093,46005,249839,2020-01-03 16:34:38 UTC,assign,TA
2148094,43738,249279,2020-01-03 16:34:40 UTC,reject,TA
2148095,43738,249334,2020-01-03 16:34:41 UTC,assign,TA
2148096,178512,249107,2020-01-03 16:34:42 UTC,reject,TA
2148097,178512,249380,2020-01-03 16:34:42 UTC,assign,TA
2148098,186431,248786,2020-01-03 16:34:44 UTC,review_resolution,TA
2148099,43738,249334,2020-01-03 16:34:44 UTC,reject,TA
2148100,43738,249331,2020-01-03 16:34:45 UTC,assign,TA
2148102,173141,249859,2020-01-03 16:34:48 UTC,review_resolution,TA
2148103,178512,249380,2020-01-03 16:34:49 UTC,reject,TA
2148106,43738,249331,2020-01-03 16:34:51 UTC,reject,TA
2148107,43738,248879,2020-01-03 16:34:52 UTC,assign,TA
2148111,186431,249838,2020-01-03 16:35:03 UTC,assign,TA
2148114,33921,249846,2020-01-03 16:35:09 UTC,assign,TA
2148115,43738,248879,2020-01-03 16:35:10 UTC,reject,TA
2148116,43738,248891,2020-01-03 16:35:11 UTC,assign,TA
2148117,46005,249839,2020-01-03 16:35:12 UTC,accept,TA
2148118,46005,249454,2020-01-03 16:35:15 UTC,assign,TA
2148119,164611,249736,2020-01-03 16:35:16 UTC,assign,TA
2148120,265305,249850,2020-01-03 16:35:17 UTC,review_resolution,TA
2148121,43738,248891,2020-01-03 16:35:17 UTC,reject,TA
2148122,43738,249378,2020-01-03 16:35:18 UTC,assign,TA
2148123,43738,249378,2020-01-03 16:35:21 UTC,reject,TA
2148124,43738,248906,2020-01-03 16:35:22 UTC,assign,TA
2148125,265305,248803,2020-01-03 16:35:24 UTC,assign,TA
2148126,43738,248906,2020-01-03 16:35:25 UTC,reject,TA
2148127,43738,248911,2020-01-03 16:35:26 UTC,assign,TA
2148128,186431,249838,2020-01-03 16:35:27 UTC,reject,TA
2148129,186431,249886,2020-01-03 16:35:28 UTC,assign,TA
2148131,43738,248911,2020-01-03 16:35:29 UTC,reject,TA
2148132,43738,248914,2020-01-03 16:35:30 UTC,assign,TA
2148135,46005,249454,2020-01-03 16:35:33 UTC,reject,TA
2148137,46005,249454,2020-01-03 16:35:35 UTC,assign,TA
2148138,43738,248914,2020-01-03 16:35:36 UTC,reject,TA
2148139,173141,249633,2020-01-03 16:35:36 UTC,review_resolution,TA
2148140,43738,248925,2020-01-03 16:35:36 UTC,assign,TA
2148141,46005,249454,2020-01-03 16:35:40 UTC,accept,TA
2148142,43738,248925,2020-01-03 16:35:42 UTC,reject,TA
2148143,43738,248927,2020-01-03 16:35:43 UTC,assign,TA
2148144,194154,249225,2020-01-03 16:35:43 UTC,review_resolution,TA
2148145,173141,249484,2020-01-03 16:35:43 UTC,assign,TA
2148146,171176,249838,2020-01-03 16:35:43 UTC,assign,TA
2148147,173141,249484,2020-01-03 16:35:48 UTC,accept,TA
2148148,43738,248927,2020-01-03 16:35:50 UTC,reject,TA
2148149,43738,248929,2020-01-03 16:35:51 UTC,assign,TA
2148151,173141,249892,2020-01-03 16:35:54 UTC,assign,TA
2148152,43738,248929,2020-01-03 16:35:55 UTC,reject,TA
2148153,43738,248942,2020-01-03 16:35:55 UTC,assign,TA
2148154,173141,249892,2020-01-03 16:35:58 UTC,accept,TA
2148155,173141,249542,2020-01-03 16:36:02 UTC,assign,TA
2148156,46005,249562,2020-01-03 16:36:04 UTC,assign,TA
2148157,33921,249846,2020-01-03 16:36:05 UTC,reject,TA
2148159,33921,249846,2020-01-03 16:36:06 UTC,assign,TA
2148160,178512,249210,2020-01-03 16:36:06 UTC,assign,TA
2148161,173141,249542,2020-01-03 16:36:07 UTC,accept,TA
2148163,33921,249846,2020-01-03 16:36:11 UTC,reject,TA
2148164,33921,249846,2020-01-03 16:36:12 UTC,assign,TA
2148167,22200,249808,2020-01-03 16:36:13 UTC,pending_action_required,TA
2148168,22200,249904,2020-01-03 16:36:17 UTC,assign,TA
2148170,129364,248375,2020-01-03 16:36:22 UTC,assign,TA
2148171,43738,248942,2020-01-03 16:36:24 UTC,reject,TA
2148173,43738,248945,2020-01-03 16:36:24 UTC,assign,TA
2148175,22200,249904,2020-01-03 16:36:26 UTC,accept,TA
2148177,265305,248803,2020-01-03 16:36:27 UTC,assign,TA
2148179,43738,248945,2020-01-03 16:36:28 UTC,reject,TA
2148180,43738,249639,2020-01-03 16:36:29 UTC,assign,TA
2148181,164611,249736,2020-01-03 16:36:30 UTC,assign,TA
2148183,33921,249846,2020-01-03 16:36:33 UTC,accept,TA
2148184,43738,249639,2020-01-03 16:36:33 UTC,accept,TA
2148185,186431,249886,2020-01-03 16:36:33 UTC,assign,TA
2148186,265305,248803,2020-01-03 16:36:35 UTC,reject,TA
2148187,265305,248803,2020-01-03 16:36:35 UTC,assign,TA
2148188,265305,248803,2020-01-03 16:36:38 UTC,reject,TA
2148189,265305,248803,2020-01-03 16:36:38 UTC,assign,TA
2148190,178512,249210,2020-01-03 16:36:39 UTC,accept,TA
2148191,186431,249886,2020-01-03 16:36:44 UTC,accept,TA
2148192,175277,249903,2020-01-03 16:36:45 UTC,assign,TA
2148195,14491,249867,2020-01-03 16:36:50 UTC,assign,TA
2148197,175277,249903,2020-01-03 16:36:54 UTC,accept,TA
2148198,175277,249411,2020-01-03 16:36:57 UTC,assign,TA
2148199,175277,249411,2020-01-03 16:36:59 UTC,reject,TA
2148200,175277,249411,2020-01-03 16:37:03 UTC,assign,TA
2148201,175277,249411,2020-01-03 16:37:05 UTC,reject,TA
2148203,175277,249411,2020-01-03 16:37:07 UTC,assign,TA
2148204,175277,249411,2020-01-03 16:37:11 UTC,reject,TA
2148205,175277,249411,2020-01-03 16:37:12 UTC,assign,TA
2148206,175277,249411,2020-01-03 16:37:14 UTC,reject,TA
2148209,175277,249411,2020-01-03 16:37:15 UTC,assign,TA
2148211,129364,248375,2020-01-03 16:37:28 UTC,assign,TA
2148213,173141,249484,2020-01-03 16:37:38 UTC,review_resolution,TA
2148214,59249,249736,2020-01-03 16:37:44 UTC,assign,TA
2148217,59249,249736,2020-01-03 16:37:53 UTC,reject,TA
2148218,59249,249521,2020-01-03 16:37:54 UTC,assign,TA
2148219,27368,249845,2020-01-03 16:37:55 UTC,review_resolution,TA
2148221,265305,249736,2020-01-03 16:37:58 UTC,assign,TA
2148222,27368,249901,2020-01-03 16:38:01 UTC,assign,TA
2148223,27368,249901,2020-01-03 16:38:05 UTC,accept,TA
2148224,59249,249521,2020-01-03 16:38:10 UTC,reject,TA
2148225,59249,248803,2020-01-03 16:38:11 UTC,assign,TA
2148232,59249,248803,2020-01-03 16:38:24 UTC,accept,TA
2148233,171260,249363,2020-01-03 16:38:24 UTC,review_resolution,TA
2148234,43738,249420,2020-01-03 16:38:28 UTC,assign,TA
2148236,43738,249420,2020-01-03 16:38:33 UTC,reject,TA
2148239,43738,248941,2020-01-03 16:38:35 UTC,assign,TA
2148241,171260,249521,2020-01-03 16:38:38 UTC,assign,TA
2148242,177315,249804,2020-01-03 16:38:41 UTC,assign,TA
2148243,129364,248375,2020-01-03 16:38:42 UTC,assign,TA
2148244,177315,249804,2020-01-03 16:38:46 UTC,reject,TA
2148245,129364,248375,2020-01-03 16:38:47 UTC,reject,TA
2148246,129364,248586,2020-01-03 16:38:49 UTC,assign,TA
2148250,174596,249646,2020-01-03 16:39:26 UTC,assign,TA
2148255,174596,249646,2020-01-03 16:39:39 UTC,reject,TA
2148256,174596,248930,2020-01-03 16:39:39 UTC,assign,TA
2148258,174596,248930,2020-01-03 16:39:48 UTC,reject,TA
2148259,171176,249474,2020-01-03 16:39:48 UTC,pending_action_required,TA
2148260,174596,248295,2020-01-03 16:39:48 UTC,assign,TA
2148262,174596,248295,2020-01-03 16:39:53 UTC,reject,TA
2148263,174596,249787,2020-01-03 16:39:54 UTC,assign,TA
2148264,171176,249848,2020-01-03 16:39:55 UTC,review_resolution,TA
2148267,174596,249787,2020-01-03 16:40:04 UTC,reject,TA
2148268,174596,249429,2020-01-03 16:40:04 UTC,assign,TA
2148269,171176,249838,2020-01-03 16:40:11 UTC,assign,TA
2148270,175277,249411,2020-01-03 16:40:16 UTC,assign,TA
2148273,171176,249838,2020-01-03 16:40:18 UTC,reject,TA
2148274,171176,249905,2020-01-03 16:40:18 UTC,assign,TA
2148275,175277,249411,2020-01-03 16:40:18 UTC,reject,TA
2148276,175277,249411,2020-01-03 16:40:20 UTC,assign,TA
2148277,175277,249411,2020-01-03 16:40:22 UTC,reject,TA
2148278,175277,249411,2020-01-03 16:40:24 UTC,assign,TA
2148280,175277,249411,2020-01-03 16:40:26 UTC,reject,TA
2148282,175277,249411,2020-01-03 16:40:28 UTC,assign,TA
2148284,171176,249905,2020-01-03 16:40:28 UTC,reject,TA
2148286,171176,249838,2020-01-03 16:40:29 UTC,assign,TA
2148288,175277,249411,2020-01-03 16:40:29 UTC,reject,TA
2148290,175277,249411,2020-01-03 16:40:31 UTC,assign,TA
2148292,175277,249411,2020-01-03 16:40:32 UTC,reject,TA
2148294,175277,249411,2020-01-03 16:40:33 UTC,assign,TA
2148295,175277,249411,2020-01-03 16:40:35 UTC,reject,TA
2148297,175277,249411,2020-01-03 16:40:36 UTC,assign,TA
2148298,175277,249411,2020-01-03 16:40:37 UTC,reject,TA
2148299,265305,249907,2020-01-03 16:40:38 UTC,assign,TA
2148300,175277,249411,2020-01-03 16:40:38 UTC,assign,TA
2148301,175277,249411,2020-01-03 16:40:40 UTC,reject,TA
2148303,175277,249411,2020-01-03 16:40:42 UTC,assign,TA
2148304,175277,249411,2020-01-03 16:40:43 UTC,reject,TA
2148306,175277,249411,2020-01-03 16:40:44 UTC,assign,TA
2148307,175277,249411,2020-01-03 16:40:45 UTC,reject,TA
2148308,175277,249411,2020-01-03 16:40:46 UTC,assign,TA
2148309,175277,249411,2020-01-03 16:40:48 UTC,reject,TA
2148310,265305,249907,2020-01-03 16:40:49 UTC,reject,TA
2148311,265305,249106,2020-01-03 16:40:50 UTC,assign,TA
2148312,43738,248941,2020-01-03 16:40:51 UTC,assign,TA
2148313,43738,248941,2020-01-03 16:40:55 UTC,reject,TA
2148314,171176,249838,2020-01-03 16:40:57 UTC,accept,TA
2148315,265305,249106,2020-01-03 16:40:58 UTC,reject,TA
2148316,265305,249106,2020-01-03 16:40:59 UTC,assign,TA
2148317,43738,249107,2020-01-03 16:41:00 UTC,assign,TA
2148318,129364,249867,2020-01-03 16:41:05 UTC,assign,TA
2148319,43738,249107,2020-01-03 16:41:05 UTC,reject,TA
2148321,164611,249907,2020-01-03 16:41:07 UTC,assign,TA
2148323,174596,249429,2020-01-03 16:41:08 UTC,assign,TA
2148324,43738,249380,2020-01-03 16:41:10 UTC,assign,TA
2148326,175277,249411,2020-01-03 16:41:13 UTC,assign,TA
2148327,296700,248375,2020-01-03 16:41:16 UTC,assign,TA
2148328,296700,248375,2020-01-03 16:41:19 UTC,accept,TA
2148329,265305,249106,2020-01-03 16:41:20 UTC,accept,TA
2148330,43738,249380,2020-01-03 16:41:26 UTC,reject,TA
2148335,43738,249246,2020-01-03 16:41:38 UTC,assign,TA
2148336,43738,249246,2020-01-03 16:41:44 UTC,reject,TA
2148337,43738,249286,2020-01-03 16:41:49 UTC,assign,TA
2148338,265305,249906,2020-01-03 16:41:52 UTC,assign,TA
2148339,265305,249906,2020-01-03 16:41:57 UTC,accept,TA
2148340,165790,248586,2020-01-03 16:42:00 UTC,assign,TA
2148341,43738,249286,2020-01-03 16:42:04 UTC,reject,TA
2148342,43738,249312,2020-01-03 16:42:06 UTC,assign,TA
2148346,171260,249521,2020-01-03 16:42:09 UTC,assign,TA
2148347,43738,249312,2020-01-03 16:42:09 UTC,reject,TA
2148348,43738,249316,2020-01-03 16:42:12 UTC,assign,TA
2148350,265305,249907,2020-01-03 16:42:15 UTC,assign,TA
2148351,43738,249316,2020-01-03 16:42:17 UTC,reject,TA
2148352,224133,249772,2020-01-03 16:42:19 UTC,escalate,TA
2148353,43738,249321,2020-01-03 16:42:19 UTC,assign,TA
2148354,129364,249867,2020-01-03 16:42:24 UTC,assign,TA
2148355,224133,249833,2020-01-03 16:42:24 UTC,assign,TA
2148356,43738,249321,2020-01-03 16:42:26 UTC,reject,TA
2148357,43738,249323,2020-01-03 16:42:29 UTC,assign,TA
2148358,224133,249833,2020-01-03 16:42:33 UTC,reject,TA
2148359,224133,249833,2020-01-03 16:42:35 UTC,assign,TA
2148360,59249,249282,2020-01-03 16:42:37 UTC,assign,TA
2148361,224133,249833,2020-01-03 16:42:40 UTC,reject,TA
2148362,43738,249323,2020-01-03 16:42:42 UTC,reject,TA
2148363,224133,249833,2020-01-03 16:42:44 UTC,assign,TA
2148364,43738,249492,2020-01-03 16:42:45 UTC,assign,TA
2148366,174596,249896,2020-01-03 16:42:50 UTC,assign,TA
2148367,43738,249492,2020-01-03 16:42:55 UTC,reject,TA
2148368,43738,249506,2020-01-03 16:42:57 UTC,assign,TA
2148369,43738,249506,2020-01-03 16:43:02 UTC,reject,TA
2148371,43738,249537,2020-01-03 16:43:04 UTC,assign,TA
2148372,165790,248586,2020-01-03 16:43:06 UTC,assign,TA
2148373,43738,249537,2020-01-03 16:43:10 UTC,reject,TA
2148374,43738,249393,2020-01-03 16:43:13 UTC,assign,TA
2148375,224133,248820,2020-01-03 16:43:17 UTC,review_resolution,TA
2148376,43738,249393,2020-01-03 16:43:17 UTC,reject,TA
2148377,224133,248820,2020-01-03 16:43:20 UTC,reactivate,TA
2148378,43738,249473,2020-01-03 16:43:20 UTC,assign,TA
2148379,186431,249886,2020-01-03 16:43:22 UTC,review_resolution,TA
2148380,175277,249411,2020-01-03 16:43:24 UTC,assign,TA
2148381,296700,249679,2020-01-03 16:43:24 UTC,pending_action_required,TA
2148382,175277,249411,2020-01-03 16:43:26 UTC,reject,TA
2148384,224133,249382,2020-01-03 16:43:26 UTC,review_resolution,TA
2148385,43738,249473,2020-01-03 16:43:27 UTC,accept,TA
2148386,175277,249411,2020-01-03 16:43:27 UTC,assign,TA
2148387,175277,249411,2020-01-03 16:43:28 UTC,reject,TA
2148388,171176,249838,2020-01-03 16:43:29 UTC,review_resolution,TA
2148389,192895,249908,2020-01-03 16:43:29 UTC,assign,TA
2148390,175277,249411,2020-01-03 16:43:30 UTC,assign,TA
2148391,175277,249411,2020-01-03 16:43:31 UTC,accept,TA
2148393,175277,249412,2020-01-03 16:43:33 UTC,assign,TA
2148394,186431,249905,2020-01-03 16:43:34 UTC,assign,TA
2148395,174596,249896,2020-01-03 16:43:34 UTC,reject,TA
2148396,174596,249429,2020-01-03 16:43:35 UTC,assign,TA
2148397,224133,249833,2020-01-03 16:43:35 UTC,reject,TA
2148398,296700,249867,2020-01-03 16:43:35 UTC,assign,TA
2148399,224133,249833,2020-01-03 16:43:36 UTC,assign,TA
2148401,296700,249867,2020-01-03 16:43:38 UTC,accept,TA
2148402,171176,249723,2020-01-03 16:43:39 UTC,assign,TA
2148405,175277,249412,2020-01-03 16:43:39 UTC,reject,TA
2148406,224133,249833,2020-01-03 16:43:39 UTC,accept,TA
2148407,175277,249896,2020-01-03 16:43:40 UTC,assign,TA
2148408,174596,249429,2020-01-03 16:43:41 UTC,reject,TA
2148409,174596,249589,2020-01-03 16:43:42 UTC,assign,TA
2148411,171176,249723,2020-01-03 16:43:45 UTC,reject,TA
2148412,171176,249686,2020-01-03 16:43:46 UTC,assign,TA
2148413,175277,249896,2020-01-03 16:43:47 UTC,reject,TA
2148414,175277,249412,2020-01-03 16:43:48 UTC,assign,TA
2148415,175277,249412,2020-01-03 16:43:50 UTC,accept,TA
2148417,186431,249905,2020-01-03 16:43:51 UTC,reject,TA
2148418,171176,249686,2020-01-03 16:43:52 UTC,accept,TA
2148420,174596,249589,2020-01-03 16:43:54 UTC,reject,TA
2148421,186431,249294,2020-01-03 16:43:55 UTC,assign,TA
2148422,174596,249479,2020-01-03 16:43:55 UTC,assign,TA
2148423,175277,249411,2020-01-03 16:43:56 UTC,review_resolution,TA
2148425,175277,249413,2020-01-03 16:44:01 UTC,review_resolution,TA
2148426,186431,249294,2020-01-03 16:44:10 UTC,reject,TA
2148427,186431,249513,2020-01-03 16:44:11 UTC,assign,TA
2148429,175277,249646,2020-01-03 16:44:14 UTC,assign,TA
2148430,175277,249646,2020-01-03 16:44:18 UTC,reject,TA
2148431,175277,249787,2020-01-03 16:44:20 UTC,assign,TA
2148432,175277,249787,2020-01-03 16:44:25 UTC,accept,TA
2148433,175277,249589,2020-01-03 16:44:37 UTC,assign,TA
2148434,175277,249589,2020-01-03 16:44:43 UTC,accept,TA
2148435,224133,249833,2020-01-03 16:44:44 UTC,escalate,TA
2148436,186431,249513,2020-01-03 16:44:45 UTC,reject,TA
2148437,186431,249592,2020-01-03 16:44:46 UTC,assign,TA
2148438,224133,249747,2020-01-03 16:44:52 UTC,assign,TA
2148439,224133,249747,2020-01-03 16:44:58 UTC,reject,TA
2148440,224133,249732,2020-01-03 16:45:00 UTC,assign,TA
2148442,224133,249732,2020-01-03 16:45:04 UTC,reject,TA
2148443,224133,249732,2020-01-03 16:45:06 UTC,assign,TA
2148444,23403,249907,2020-01-03 16:45:08 UTC,assign,TA
2148445,224133,249732,2020-01-03 16:45:10 UTC,accept,TA
2148446,23403,249907,2020-01-03 16:45:14 UTC,reject,TA
2148447,23403,249907,2020-01-03 16:45:16 UTC,assign,TA
2148450,23403,249907,2020-01-03 16:45:23 UTC,reject,TA
2148451,23403,249907,2020-01-03 16:45:25 UTC,assign,TA
2148452,343098,249896,2020-01-03 16:45:26 UTC,assign,TA
2148453,186431,249592,2020-01-03 16:45:26 UTC,reject,TA
2148454,186431,249638,2020-01-03 16:45:27 UTC,assign,TA
2148455,23403,249907,2020-01-03 16:45:30 UTC,reject,TA
2148456,23403,249907,2020-01-03 16:45:32 UTC,assign,TA
2148457,23403,249907,2020-01-03 16:45:40 UTC,reject,TA
2148461,23403,249907,2020-01-03 16:45:51 UTC,assign,TA
2148462,23403,249907,2020-01-03 16:45:56 UTC,reject,TA
2148464,23403,249907,2020-01-03 16:45:58 UTC,assign,TA
2148468,343098,249896,2020-01-03 16:46:11 UTC,accept,TA
2148469,224133,249732,2020-01-03 16:46:12 UTC,escalate,TA
2148471,224133,249878,2020-01-03 16:46:18 UTC,assign,TA
2148472,22200,249905,2020-01-03 16:46:21 UTC,assign,TA
2148473,224133,249878,2020-01-03 16:46:30 UTC,reject,TA
2148475,171176,249686,2020-01-03 16:46:32 UTC,review_resolution,TA
2148476,265305,249521,2020-01-03 16:46:33 UTC,assign,TA
2148477,186431,249638,2020-01-03 16:46:33 UTC,assign,TA
2148478,265305,249521,2020-01-03 16:46:36 UTC,reject,TA
2148479,171176,249855,2020-01-03 16:46:38 UTC,assign,TA
2148480,265305,249521,2020-01-03 16:46:39 UTC,assign,TA
2148481,186431,249638,2020-01-03 16:46:43 UTC,reject,TA
2148482,186431,249723,2020-01-03 16:46:43 UTC,assign,TA
2148483,171176,249855,2020-01-03 16:46:44 UTC,reject,TA
2148484,171176,249855,2020-01-03 16:46:45 UTC,assign,TA
