id,user_id,doubt_id,created_at,activity_type,user_type
2137375,185883,248649,2020-01-02 16:38:44 UTC,resolve,Student
2137382,34460,248858,2020-01-02 16:39:09 UTC,resolve,Student
2137395,6775,249024,2020-01-02 16:39:25 UTC,resolve,Student
2137398,344148,249188,2020-01-02 16:39:33 UTC,resolve,Student
2137445,62993,248762,2020-01-02 16:41:41 UTC,resolve,Student
2137455,417892,248903,2020-01-02 16:42:13 UTC,resolve,Student
2137485,338296,248888,2020-01-02 16:43:28 UTC,resolve,Student
2137499,442482,248761,2020-01-02 16:44:06 UTC,resolve,Student
2137505,312417,249166,2020-01-02 16:44:51 UTC,resolve,Student
2137584,62993,248781,2020-01-02 16:47:33 UTC,resolve,Student
2137637,419647,249200,2020-01-02 16:49:21 UTC,resolve,Student
2137665,301808,249204,2020-01-02 16:50:06 UTC,resolve,Student
2137672,399292,248665,2020-01-02 16:50:12 UTC,resolve,Student
2137703,332121,248222,2020-01-02 16:50:49 UTC,resolve,Student
2137704,107248,248782,2020-01-02 16:50:54 UTC,resolve,Student
2137715,107248,248323,2020-01-02 16:51:14 UTC,resolve,Student
2137762,394946,249206,2020-01-02 16:53:34 UTC,resolve,Student
2137767,394946,249196,2020-01-02 16:53:41 UTC,resolve,Student
2137775,107933,248248,2020-01-02 16:53:56 UTC,resolve,Student
2137784,395401,249163,2020-01-02 16:54:37 UTC,resolve,Student
2137800,176053,248353,2020-01-02 16:55:59 UTC,resolve,Student
2137804,463014,248770,2020-01-02 16:56:04 UTC,resolve,Student
2137857,231770,248594,2020-01-02 16:59:31 UTC,resolve,Student
2137893,326457,249087,2020-01-02 17:01:14 UTC,resolve,Student
2137902,94964,249203,2020-01-02 17:01:31 UTC,resolve,Student
2137937,326301,249128,2020-01-02 17:04:26 UTC,resolve,Student
2137948,186769,248622,2020-01-02 17:04:55 UTC,resolve,Student
2137957,434030,249211,2020-01-02 17:05:41 UTC,resolve,Student
2137965,308377,249167,2020-01-02 17:06:18 UTC,resolve,Student
2137967,389764,249115,2020-01-02 17:06:26 UTC,resolve,Student
2137969,192132,248924,2020-01-02 17:06:29 UTC,resolve,Student
2138007,456535,249215,2020-01-02 17:09:17 UTC,resolve,Student
2138009,394946,249216,2020-01-02 17:09:23 UTC,resolve,Student
2138026,442012,249177,2020-01-02 17:10:51 UTC,resolve,Student
2138032,445087,249181,2020-01-02 17:11:15 UTC,resolve,Student
2138042,445292,249198,2020-01-02 17:12:14 UTC,resolve,Student
2138048,257140,249172,2020-01-02 17:12:30 UTC,resolve,Student
2138057,72084,248202,2020-01-02 17:13:27 UTC,resolve,Student
2138081,395326,248658,2020-01-02 17:16:12 UTC,resolve,Student
2138087,445087,249228,2020-01-02 17:16:46 UTC,resolve,Student
2138105,322765,248653,2020-01-02 17:18:41 UTC,resolve,Student
2138114,278850,249217,2020-01-02 17:19:24 UTC,resolve,Student
2138126,474987,249205,2020-01-02 17:20:15 UTC,resolve,Student
2138144,394946,249226,2020-01-02 17:20:57 UTC,resolve,Student
2138153,90207,249220,2020-01-02 17:21:27 UTC,resolve,Student
2138162,393776,248949,2020-01-02 17:21:51 UTC,resolve,Student
2138179,306840,249224,2020-01-02 17:23:08 UTC,resolve,Student
2138194,410183,249221,2020-01-02 17:25:19 UTC,resolve,Student
2138200,256046,249227,2020-01-02 17:25:45 UTC,resolve,Student
2138213,344148,249219,2020-01-02 17:27:01 UTC,resolve,Student
2138240,410183,249237,2020-01-02 17:29:00 UTC,resolve,Student
2138248,474102,249238,2020-01-02 17:29:19 UTC,resolve,Student
2138250,25964,248343,2020-01-02 17:29:35 UTC,resolve,Student
2138291,483226,248687,2020-01-02 17:32:00 UTC,resolve,Student
2138293,386097,249235,2020-01-02 17:32:03 UTC,resolve,Student
2138297,234564,248692,2020-01-02 17:32:16 UTC,resolve,Student
2138319,487213,248950,2020-01-02 17:32:52 UTC,resolve,Student
2138321,442482,249195,2020-01-02 17:32:56 UTC,resolve,Student
2138369,472395,248729,2020-01-02 17:34:08 UTC,resolve,Student
2138436,360714,248791,2020-01-02 17:35:51 UTC,resolve,Student
2138450,111012,249089,2020-01-02 17:36:55 UTC,resolve,Student
2138491,306675,249232,2020-01-02 17:40:02 UTC,resolve,Student
2138523,356202,249207,2020-01-02 17:42:44 UTC,resolve,Student
2138540,367611,248773,2020-01-02 17:43:39 UTC,resolve,Student
2138566,46635,249135,2020-01-02 17:44:47 UTC,resolve,Student
2138569,454240,248679,2020-01-02 17:44:55 UTC,resolve,Student
2138596,342784,249229,2020-01-02 17:45:57 UTC,resolve,Student
2138599,486229,249150,2020-01-02 17:46:04 UTC,resolve,Student
2138610,382823,249240,2020-01-02 17:46:33 UTC,resolve,Student
2138655,445087,249153,2020-01-02 17:50:00 UTC,resolve,Student
2138669,355876,249155,2020-01-02 17:51:24 UTC,resolve,Student
2138695,483929,249245,2020-01-02 17:52:52 UTC,resolve,Student
2138717,382823,249256,2020-01-02 17:53:37 UTC,resolve,Student
2138734,463758,248951,2020-01-02 17:54:23 UTC,resolve,Student
2138738,230738,249130,2020-01-02 17:55:00 UTC,resolve,Student
2138745,442482,249243,2020-01-02 17:55:23 UTC,resolve,Student
2138747,176053,249213,2020-01-02 17:55:29 UTC,resolve,Student
2138783,213589,249252,2020-01-02 17:57:48 UTC,resolve,Student
2138824,393776,248938,2020-01-02 18:01:00 UTC,resolve,Student
2138839,62417,248774,2020-01-02 18:02:21 UTC,resolve,Student
2138846,34161,248341,2020-01-02 18:03:45 UTC,resolve,Student
2138852,466342,249247,2020-01-02 18:04:20 UTC,resolve,Student
2138884,395118,249084,2020-01-02 18:06:08 UTC,resolve,Student
2138906,242182,249258,2020-01-02 18:07:16 UTC,resolve,Student
2138919,52450,249259,2020-01-02 18:08:11 UTC,resolve,Student
2138920,285354,249241,2020-01-02 18:08:11 UTC,resolve,Student
2138925,42468,249239,2020-01-02 18:08:22 UTC,resolve,Student
2138944,348972,248459,2020-01-02 18:09:48 UTC,resolve,Student
2138953,355876,249275,2020-01-02 18:10:18 UTC,resolve,Student
2138959,367542,249270,2020-01-02 18:10:33 UTC,resolve,Student
2138978,211295,249280,2020-01-02 18:12:46 UTC,resolve,Student
2138981,442482,249268,2020-01-02 18:13:02 UTC,resolve,Student
2138987,76494,249265,2020-01-02 18:13:23 UTC,resolve,Student
2139005,426478,249274,2020-01-02 18:14:26 UTC,resolve,Student
2139039,52793,249276,2020-01-02 18:16:52 UTC,resolve,Student
2139080,14769,249281,2020-01-02 18:20:05 UTC,resolve,Student
2139097,226061,249289,2020-01-02 18:23:16 UTC,resolve,Student
2139124,435839,249288,2020-01-02 18:25:00 UTC,resolve,Student
2139126,462794,249285,2020-01-02 18:25:10 UTC,resolve,Student
2139151,361934,248250,2020-01-02 18:27:03 UTC,resolve,Student
2139167,457679,249000,2020-01-02 18:29:07 UTC,resolve,Student
2139174,236402,249116,2020-01-02 18:29:41 UTC,resolve,Student
2139178,425265,249261,2020-01-02 18:29:52 UTC,resolve,Student
2139182,485787,248766,2020-01-02 18:30:16 UTC,resolve,Student
2139193,364738,249269,2020-01-02 18:31:08 UTC,resolve,Student
2139206,256908,249255,2020-01-02 18:32:53 UTC,resolve,Student
2139209,278850,249301,2020-01-02 18:33:31 UTC,resolve,Student
2139218,58052,249260,2020-01-02 18:34:35 UTC,resolve,Student
2139226,393776,249015,2020-01-02 18:35:30 UTC,resolve,Student
2139245,24178,249244,2020-01-02 18:36:35 UTC,resolve,Student
2139256,392176,249293,2020-01-02 18:38:02 UTC,resolve,Student
2139272,221384,249208,2020-01-02 18:42:11 UTC,resolve,Student
2139274,392176,249303,2020-01-02 18:42:16 UTC,resolve,Student
2139279,351739,249231,2020-01-02 18:45:16 UTC,resolve,Student
2139318,332079,248385,2020-01-02 18:52:41 UTC,resolve,Student
2139323,116891,249253,2020-01-02 18:55:14 UTC,resolve,Student
2139325,120566,249189,2020-01-02 18:55:28 UTC,resolve,Student
2139396,474767,249315,2020-01-02 19:06:21 UTC,resolve,Student
2139402,367542,249304,2020-01-02 19:08:56 UTC,resolve,Student
2139404,292295,248673,2020-01-02 19:09:14 UTC,resolve,Student
2139411,370012,249036,2020-01-02 19:12:14 UTC,resolve,Student
2139418,430166,249263,2020-01-02 19:13:08 UTC,resolve,Student
2139421,134113,249308,2020-01-02 19:13:42 UTC,resolve,Student
2139424,205389,249329,2020-01-02 19:14:50 UTC,resolve,Student
2139428,351739,249151,2020-01-02 19:17:13 UTC,resolve,Student
2139448,31758,249295,2020-01-02 19:22:54 UTC,resolve,Student
2139459,42621,249336,2020-01-02 19:27:55 UTC,resolve,Student
2139491,124317,249338,2020-01-02 19:37:54 UTC,resolve,Student
2139500,406804,249230,2020-01-02 19:48:09 UTC,resolve,Student
2139503,256046,249313,2020-01-02 19:48:31 UTC,resolve,Student
2139512,31758,249335,2020-01-02 19:56:17 UTC,resolve,Student
2139516,77310,248661,2020-01-02 19:56:56 UTC,resolve,Student
2139518,172741,249029,2020-01-02 19:57:41 UTC,resolve,Student
2139520,408070,249353,2020-01-02 19:59:02 UTC,resolve,Student
2139522,256908,249344,2020-01-02 20:00:19 UTC,resolve,Student
2139535,256908,249251,2020-01-02 20:03:39 UTC,resolve,Student
2139546,35232,249209,2020-01-02 20:12:27 UTC,resolve,Student
2139553,462050,249357,2020-01-02 20:15:39 UTC,resolve,Student
2139556,227493,249360,2020-01-02 20:16:26 UTC,resolve,Student
2139573,398570,248851,2020-01-02 20:26:43 UTC,resolve,Student
2139593,35232,249370,2020-01-02 20:48:12 UTC,resolve,Student
2139596,39647,248908,2020-01-02 20:49:23 UTC,resolve,Student
2139603,301808,249376,2020-01-02 21:03:17 UTC,resolve,Student
2139605,200585,249375,2020-01-02 21:13:39 UTC,resolve,Student
2139632,401146,248507,2020-01-02 21:27:09 UTC,resolve,Student
2139640,31555,249383,2020-01-02 21:48:09 UTC,resolve,Student
2139669,472677,248338,2020-01-02 22:20:11 UTC,resolve,Student
2139674,110413,249322,2020-01-02 22:31:39 UTC,resolve,Student
2139699,431527,248970,2020-01-03 00:03:25 UTC,resolve,Student
2139701,431527,248989,2020-01-03 00:03:34 UTC,resolve,Student
2139703,228563,248571,2020-01-03 00:46:27 UTC,resolve,Student
2139705,389568,248772,2020-01-03 00:52:10 UTC,resolve,Student
2139707,354151,249028,2020-01-03 00:52:38 UTC,resolve,Student
2139792,316995,249178,2020-01-03 02:03:03 UTC,resolve,Student
2139799,52450,249290,2020-01-03 02:10:22 UTC,resolve,Student
2139806,386097,249249,2020-01-03 02:33:40 UTC,resolve,Student
2139808,445696,248823,2020-01-03 02:35:42 UTC,resolve,Student
2139819,474102,249403,2020-01-03 02:41:48 UTC,resolve,Student
2139827,227899,248917,2020-01-03 02:56:26 UTC,resolve,Student
2139833,343379,249404,2020-01-03 03:00:11 UTC,resolve,Student
2139836,440700,248732,2020-01-03 03:00:30 UTC,resolve,Student
2139886,437356,248954,2020-01-03 03:10:16 UTC,resolve,Student
2139903,320660,248832,2020-01-03 03:20:52 UTC,resolve,Student
2139906,437693,248806,2020-01-03 03:23:23 UTC,resolve,Student
2140017,457189,248947,2020-01-03 04:07:37 UTC,resolve,Student
2140133,320580,248777,2020-01-03 04:43:18 UTC,resolve,Student
2140158,71668,249201,2020-01-03 04:46:16 UTC,resolve,Student
2140160,482240,249422,2020-01-03 04:46:37 UTC,resolve,Student
2140191,428827,249032,2020-01-03 04:50:11 UTC,resolve,Student
2140372,239136,249427,2020-01-03 05:16:26 UTC,resolve,Student
2140377,487360,249425,2020-01-03 05:16:48 UTC,resolve,Student
2140388,482240,249423,2020-01-03 05:19:14 UTC,resolve,Student
2140395,351822,248861,2020-01-03 05:19:41 UTC,resolve,Student
2140414,175079,249367,2020-01-03 05:21:05 UTC,resolve,Student
2140425,422398,249222,2020-01-03 05:22:17 UTC,resolve,Student
2140460,239136,249431,2020-01-03 05:27:11 UTC,resolve,Student
2140470,319556,248445,2020-01-03 05:29:47 UTC,resolve,Student
2140563,319437,249433,2020-01-03 05:36:53 UTC,resolve,Student
2140595,334111,249018,2020-01-03 05:39:18 UTC,resolve,Student
2140596,39368,249332,2020-01-03 05:39:19 UTC,resolve,Student
2140602,485944,249262,2020-01-03 05:39:51 UTC,resolve,Student
2140615,351534,249437,2020-01-03 05:41:36 UTC,resolve,Student
2140657,351822,249121,2020-01-03 05:49:24 UTC,resolve,Student
2140690,480110,249446,2020-01-03 05:55:03 UTC,resolve,Student
2140713,203652,249449,2020-01-03 05:59:42 UTC,resolve,Student
2140735,487360,249438,2020-01-03 06:01:23 UTC,resolve,Student
2140772,155372,249419,2020-01-03 06:07:14 UTC,resolve,Student
2140773,155372,249419,2020-01-03 06:07:17 UTC,resolve,Student
2140791,417024,249443,2020-01-03 06:11:05 UTC,resolve,Student
2140809,454143,249426,2020-01-03 06:15:20 UTC,resolve,Student
2140810,454143,249426,2020-01-03 06:15:24 UTC,resolve,Student
2140815,475409,249444,2020-01-03 06:16:01 UTC,resolve,Student
2140818,353712,248462,2020-01-03 06:17:28 UTC,resolve,Student
2140822,329643,249004,2020-01-03 06:18:24 UTC,resolve,Student
2140826,445696,249417,2020-01-03 06:18:48 UTC,resolve,Student
2140829,497665,249452,2020-01-03 06:19:05 UTC,resolve,Student
2140832,52793,249299,2020-01-03 06:19:18 UTC,resolve,Student
2140836,268430,249448,2020-01-03 06:19:47 UTC,resolve,Student
2140843,251298,248893,2020-01-03 06:20:20 UTC,resolve,Student
2140852,89785,249436,2020-01-03 06:21:37 UTC,resolve,Student
2140879,351822,249057,2020-01-03 06:29:26 UTC,resolve,Student
2140894,39368,249442,2020-01-03 06:32:15 UTC,resolve,Student
2140903,464400,249460,2020-01-03 06:35:26 UTC,resolve,Student
2140913,192132,249298,2020-01-03 06:36:16 UTC,resolve,Student
2140934,339819,248750,2020-01-03 06:39:16 UTC,resolve,Student
2140950,285551,248723,2020-01-03 06:42:59 UTC,resolve,Student
2140961,166217,248890,2020-01-03 06:43:58 UTC,resolve,Student
2140964,348292,249467,2020-01-03 06:44:31 UTC,resolve,Student
2140996,337443,248895,2020-01-03 06:51:37 UTC,resolve,Student
2140998,244751,249456,2020-01-03 06:52:35 UTC,resolve,Student
2141015,244751,249475,2020-01-03 06:56:00 UTC,resolve,Student
2141027,398570,249341,2020-01-03 06:56:56 UTC,resolve,Student
2141039,422398,249461,2020-01-03 06:58:56 UTC,resolve,Student
2141060,355488,249358,2020-01-03 07:03:56 UTC,resolve,Student
2141062,481521,249477,2020-01-03 07:05:07 UTC,resolve,Student
2141104,300860,249453,2020-01-03 07:09:51 UTC,resolve,Student
2141109,265305,249432,2020-01-03 07:10:28 UTC,resolve,Student
2141159,53966,248857,2020-01-03 07:19:42 UTC,resolve,Student
2141166,455366,249464,2020-01-03 07:23:04 UTC,resolve,Student
2141172,163177,248838,2020-01-03 07:23:39 UTC,resolve,Student
2141174,278850,249364,2020-01-03 07:23:46 UTC,resolve,Student
2141177,33881,249458,2020-01-03 07:24:38 UTC,resolve,Student
2141201,398570,249377,2020-01-03 07:27:04 UTC,resolve,Student
2141242,454143,249486,2020-01-03 07:38:19 UTC,resolve,Student
2141250,351534,249488,2020-01-03 07:39:40 UTC,resolve,Student
2141254,130419,248994,2020-01-03 07:41:19 UTC,resolve,Student
2141279,265305,249100,2020-01-03 07:49:37 UTC,resolve,Student
2141315,196224,249435,2020-01-03 07:58:34 UTC,resolve,Student
2141352,351534,249507,2020-01-03 08:03:31 UTC,resolve,Student
2141383,278850,249349,2020-01-03 08:06:28 UTC,resolve,Student
2141407,417024,249497,2020-01-03 08:08:16 UTC,resolve,Student
2141453,192496,249459,2020-01-03 08:11:59 UTC,resolve,Student
2141501,119160,249074,2020-01-03 08:17:47 UTC,resolve,Student
2141507,119160,249091,2020-01-03 08:18:18 UTC,resolve,Student
2141508,497471,249415,2020-01-03 08:18:19 UTC,resolve,Student
2141515,417024,249496,2020-01-03 08:18:44 UTC,resolve,Student
2141520,462050,249515,2020-01-03 08:19:54 UTC,resolve,Student
2141536,454143,249511,2020-01-03 08:21:40 UTC,resolve,Student
2141543,460197,249504,2020-01-03 08:23:03 UTC,resolve,Student
2141562,243814,248268,2020-01-03 08:24:00 UTC,resolve,Student
2141571,460197,248497,2020-01-03 08:24:50 UTC,resolve,Student
2141586,58052,249498,2020-01-03 08:26:31 UTC,resolve,Student
2141597,42621,249391,2020-01-03 08:28:31 UTC,resolve,Student
2141687,392176,249410,2020-01-03 08:43:57 UTC,resolve,Student
2141715,301170,249545,2020-01-03 08:58:21 UTC,resolve,Student
2141729,330471,248956,2020-01-03 09:01:37 UTC,resolve,Student
2141734,110413,249390,2020-01-03 09:02:23 UTC,resolve,Student
2141756,49827,249551,2020-01-03 09:11:29 UTC,resolve,Student
2141804,444359,249536,2020-01-03 09:31:12 UTC,resolve,Student
2141835,454143,249534,2020-01-03 09:38:36 UTC,resolve,Student
2141863,321959,249441,2020-01-03 09:41:17 UTC,resolve,Student
2141873,483416,249567,2020-01-03 09:44:11 UTC,resolve,Student
2141888,468453,249319,2020-01-03 09:47:36 UTC,resolve,Student
2141907,482113,249557,2020-01-03 09:51:52 UTC,resolve,Student
2141918,300860,249509,2020-01-03 09:55:48 UTC,resolve,Student
2141937,398570,249581,2020-01-03 10:01:04 UTC,resolve,Student
2141942,490865,249011,2020-01-03 10:02:31 UTC,resolve,Student
2141945,65590,248874,2020-01-03 10:03:05 UTC,resolve,Student
2141950,398570,249582,2020-01-03 10:04:35 UTC,resolve,Student
2141964,320253,249284,2020-01-03 10:11:19 UTC,resolve,Student
2141982,316995,249543,2020-01-03 10:14:39 UTC,resolve,Student
2141985,401648,249236,2020-01-03 10:17:36 UTC,resolve,Student
2141988,186769,249566,2020-01-03 10:18:07 UTC,resolve,Student
2142002,388624,248922,2020-01-03 10:19:17 UTC,resolve,Student
2142034,196156,249604,2020-01-03 10:33:22 UTC,resolve,Student
2142099,355692,249585,2020-01-03 10:41:16 UTC,resolve,Student
2142107,454143,249602,2020-01-03 10:44:01 UTC,resolve,Student
2142119,148298,249379,2020-01-03 10:48:34 UTC,resolve,Student
2142126,262360,248670,2020-01-03 10:50:34 UTC,resolve,Student
2142133,41592,248842,2020-01-03 10:51:50 UTC,resolve,Student
2142145,367611,249599,2020-01-03 10:54:45 UTC,resolve,Student
2142165,110413,249577,2020-01-03 10:57:41 UTC,resolve,Student
2142189,455366,249608,2020-01-03 11:01:50 UTC,resolve,Student
2142216,417024,249495,2020-01-03 11:04:22 UTC,resolve,Student
2142247,293557,249292,2020-01-03 11:09:59 UTC,resolve,Student
2142284,90567,249546,2020-01-03 11:13:57 UTC,resolve,Student
2142351,407268,248672,2020-01-03 11:21:21 UTC,resolve,Student
2142397,460821,249362,2020-01-03 11:26:44 UTC,resolve,Student
2142424,395879,249591,2020-01-03 11:29:09 UTC,resolve,Student
2142441,428753,249627,2020-01-03 11:29:57 UTC,resolve,Student
2142497,370566,249430,2020-01-03 11:33:19 UTC,resolve,Student
2142546,320253,249594,2020-01-03 11:35:23 UTC,resolve,Student
2142584,430166,249328,2020-01-03 11:37:16 UTC,resolve,Student
2142599,403493,248811,2020-01-03 11:37:45 UTC,resolve,Student
2142635,26409,249025,2020-01-03 11:40:42 UTC,resolve,Student
2142637,13137,249093,2020-01-03 11:41:01 UTC,resolve,Student
2142650,417024,249607,2020-01-03 11:42:08 UTC,resolve,Student
2142655,337443,249529,2020-01-03 11:42:38 UTC,resolve,Student
2142712,29966,249386,2020-01-03 11:46:59 UTC,resolve,Student
2142714,479048,249571,2020-01-03 11:47:15 UTC,resolve,Student
2142745,358745,249273,2020-01-03 11:49:41 UTC,resolve,Student
2142769,397397,249533,2020-01-03 11:51:49 UTC,resolve,Student
2142802,464708,249272,2020-01-03 11:56:25 UTC,resolve,Student
2142807,439916,248644,2020-01-03 11:56:35 UTC,resolve,Student
2142851,42468,249343,2020-01-03 11:59:55 UTC,resolve,Student
2142872,438306,249428,2020-01-03 12:02:00 UTC,resolve,Student
2142878,110413,249573,2020-01-03 12:02:24 UTC,resolve,Student
2142901,430166,249654,2020-01-03 12:04:15 UTC,resolve,Student
2142942,418851,249283,2020-01-03 12:08:59 UTC,resolve,Student
2142944,464708,248716,2020-01-03 12:09:05 UTC,resolve,Student
2142951,110413,249652,2020-01-03 12:09:12 UTC,resolve,Student
2142984,359172,248578,2020-01-03 12:11:49 UTC,resolve,Student
2142997,406475,249424,2020-01-03 12:12:28 UTC,resolve,Student
2143024,457442,249287,2020-01-03 12:17:13 UTC,resolve,Student
2143030,466737,248562,2020-01-03 12:18:45 UTC,resolve,Student
2143032,261250,249656,2020-01-03 12:20:11 UTC,resolve,Student
2143040,414215,249624,2020-01-03 12:22:06 UTC,resolve,Student
2143065,105769,248867,2020-01-03 12:25:59 UTC,resolve,Student
2143085,105769,248506,2020-01-03 12:26:29 UTC,resolve,Student
2143102,97242,249634,2020-01-03 12:27:25 UTC,resolve,Student
2143128,408070,248625,2020-01-03 12:28:47 UTC,resolve,Student
2143129,186399,249098,2020-01-03 12:28:49 UTC,resolve,Student
2143158,314812,249356,2020-01-03 12:29:57 UTC,resolve,Student
2143167,77245,249468,2020-01-03 12:30:05 UTC,resolve,Student
2143210,40476,248298,2020-01-03 12:31:22 UTC,resolve,Student
2143297,381359,248597,2020-01-03 12:36:17 UTC,resolve,Student
2143316,482199,249629,2020-01-03 12:37:06 UTC,resolve,Student
2143362,324053,249614,2020-01-03 12:40:05 UTC,resolve,Student
2143386,485616,249530,2020-01-03 12:41:10 UTC,resolve,Student
2143387,40476,249354,2020-01-03 12:41:27 UTC,resolve,Student
2143397,322078,249671,2020-01-03 12:42:12 UTC,resolve,Student
2143411,396014,248229,2020-01-03 12:42:48 UTC,resolve,Student
2143474,325239,248693,2020-01-03 12:46:05 UTC,resolve,Student
2143485,285729,249392,2020-01-03 12:47:33 UTC,resolve,Student
2143491,418851,249664,2020-01-03 12:47:58 UTC,resolve,Student
2143502,392937,249625,2020-01-03 12:48:50 UTC,resolve,Student
2143514,279707,249455,2020-01-03 12:50:01 UTC,resolve,Student
2143533,105769,249675,2020-01-03 12:51:39 UTC,resolve,Student
2143550,461133,249394,2020-01-03 12:52:43 UTC,resolve,Student
2143575,463055,249547,2020-01-03 12:54:27 UTC,resolve,Student
2143587,417024,249519,2020-01-03 12:55:09 UTC,resolve,Student
2143608,485944,249371,2020-01-03 12:55:49 UTC,resolve,Student
2143663,325239,249690,2020-01-03 12:58:16 UTC,resolve,Student
2143708,444359,249687,2020-01-03 13:01:01 UTC,resolve,Student
2143735,166992,249540,2020-01-03 13:02:23 UTC,resolve,Student
2143738,265305,249502,2020-01-03 13:02:43 UTC,resolve,Student
2143743,417248,249373,2020-01-03 13:02:54 UTC,resolve,Student
2143777,480255,249678,2020-01-03 13:05:22 UTC,resolve,Student
2143780,321311,249552,2020-01-03 13:05:25 UTC,resolve,Student
2143785,463840,248790,2020-01-03 13:05:33 UTC,resolve,Student
2143787,96624,249296,2020-01-03 13:05:37 UTC,resolve,Student
2143822,463840,248757,2020-01-03 13:06:40 UTC,resolve,Student
2143824,398570,249326,2020-01-03 13:06:41 UTC,resolve,Student
2143869,463840,248760,2020-01-03 13:08:14 UTC,resolve,Student
2143883,463840,248839,2020-01-03 13:09:14 UTC,resolve,Student
2143895,463840,248756,2020-01-03 13:09:57 UTC,resolve,Student
2143899,485944,249659,2020-01-03 13:10:13 UTC,resolve,Student
2143911,408070,249699,2020-01-03 13:10:43 UTC,resolve,Student
2143920,45116,249695,2020-01-03 13:11:04 UTC,resolve,Student
2143930,496238,249291,2020-01-03 13:11:24 UTC,resolve,Student
2143939,483929,249688,2020-01-03 13:12:17 UTC,resolve,Student
2143948,45116,249662,2020-01-03 13:13:28 UTC,resolve,Student
2143950,308444,249451,2020-01-03 13:13:34 UTC,resolve,Student
2143952,97242,249672,2020-01-03 13:13:37 UTC,resolve,Student
2143998,322840,249174,2020-01-03 13:15:07 UTC,resolve,Student
2144002,458186,249421,2020-01-03 13:15:15 UTC,resolve,Student
2144005,96624,249701,2020-01-03 13:15:25 UTC,resolve,Student
2144042,398570,249361,2020-01-03 13:16:40 UTC,resolve,Student
2144044,45116,248588,2020-01-03 13:16:50 UTC,resolve,Student
2144052,139785,249680,2020-01-03 13:17:19 UTC,resolve,Student
2144072,285729,249612,2020-01-03 13:18:00 UTC,resolve,Student
2144090,343052,249618,2020-01-03 13:18:19 UTC,resolve,Student
2144098,316104,248714,2020-01-03 13:18:46 UTC,resolve,Student
2144106,50131,249563,2020-01-03 13:19:45 UTC,resolve,Student
2144113,496238,249558,2020-01-03 13:20:23 UTC,resolve,Student
2144126,409563,249663,2020-01-03 13:21:45 UTC,resolve,Student
2144131,444615,249611,2020-01-03 13:22:12 UTC,resolve,Student
2144134,463840,249703,2020-01-03 13:22:24 UTC,resolve,Student
2144142,317504,249698,2020-01-03 13:22:47 UTC,resolve,Student
2144154,139785,249709,2020-01-03 13:24:08 UTC,resolve,Student
2144158,341545,249702,2020-01-03 13:24:13 UTC,resolve,Student
2144218,496238,249620,2020-01-03 13:27:35 UTC,resolve,Student
2144220,97242,249725,2020-01-03 13:27:42 UTC,resolve,Student
2144222,316104,248715,2020-01-03 13:27:44 UTC,resolve,Student
2144223,97242,249724,2020-01-03 13:27:45 UTC,resolve,Student
2144226,279966,249717,2020-01-03 13:27:52 UTC,resolve,Student
2144229,293152,248381,2020-01-03 13:28:04 UTC,resolve,Student
2144234,482113,249598,2020-01-03 13:28:18 UTC,resolve,Student
2144237,315459,249722,2020-01-03 13:28:21 UTC,resolve,Student
2144238,160660,249719,2020-01-03 13:28:22 UTC,resolve,Student
2144244,81585,249648,2020-01-03 13:28:49 UTC,resolve,Student
2144255,315459,249728,2020-01-03 13:29:36 UTC,resolve,Student
2144256,184087,249712,2020-01-03 13:29:37 UTC,resolve,Student
2144330,322344,249682,2020-01-03 13:33:14 UTC,resolve,Student
2144346,407268,248667,2020-01-03 13:34:41 UTC,resolve,Student
2144397,337491,249713,2020-01-03 13:38:56 UTC,resolve,Student
2144407,186769,249593,2020-01-03 13:39:47 UTC,resolve,Student
2144411,337491,249667,2020-01-03 13:40:07 UTC,resolve,Student
2144414,460808,249476,2020-01-03 13:40:17 UTC,resolve,Student
2144457,488896,249733,2020-01-03 13:41:42 UTC,resolve,Student
2144462,40476,249333,2020-01-03 13:42:04 UTC,resolve,Student
2144475,341545,249738,2020-01-03 13:42:54 UTC,resolve,Student
2144500,314812,248363,2020-01-03 13:44:06 UTC,resolve,Student
2144522,205998,249742,2020-01-03 13:44:56 UTC,resolve,Student
2144540,344148,249730,2020-01-03 13:47:18 UTC,resolve,Student
2144549,196803,249324,2020-01-03 13:47:42 UTC,resolve,Student
2144579,321311,249714,2020-01-03 13:48:59 UTC,resolve,Student
2144582,196803,249320,2020-01-03 13:49:08 UTC,resolve,Student
2144584,488896,249737,2020-01-03 13:49:10 UTC,resolve,Student
2144592,395209,249700,2020-01-03 13:49:38 UTC,resolve,Student
2144639,488896,249739,2020-01-03 13:50:58 UTC,resolve,Student
2144668,318646,249753,2020-01-03 13:52:11 UTC,resolve,Student
2144683,461997,248471,2020-01-03 13:53:04 UTC,resolve,Student
2144687,157432,249327,2020-01-03 13:53:20 UTC,resolve,Student
2144689,155372,249527,2020-01-03 13:53:41 UTC,resolve,Student
2144702,347212,249340,2020-01-03 13:55:29 UTC,resolve,Student
2144704,265305,249696,2020-01-03 13:55:34 UTC,resolve,Student
2144727,398570,249748,2020-01-03 13:56:02 UTC,resolve,Student
2144743,347752,249305,2020-01-03 13:56:25 UTC,resolve,Student
2144752,315459,249754,2020-01-03 13:56:43 UTC,resolve,Student
2144765,32802,249481,2020-01-03 13:57:10 UTC,resolve,Student
